#
#  ecocyc 9.5 Genes link table generated on Wed Jul 27, 2005
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  SwissProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   EG#          = EcoGene identifier
#   b#           = Blattner Genbank record identifier
#   y-name       = EcoGene y-name assigned in 1998 if the function was not established at that time
#   CGSC-ID      = Coli Genetic Stock Center identifier
#   SwissProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
EG10599	EG10599	b4143		492	P06139	groL
EG10461	EG10461	b0473		17680	P10413	htpG
EG10455	EG10455	b0178		18241	P11457	skp
EG10416	EG10416	b2614		660	P09372	grpE
EG10310	EG10310	b4316		18352	P31697	fimC
EG10241	EG10241	b0014		844	P04475	dnaK
EG10240	EG10240	b0015		845	P08622	dnaJ
G7415		b2734	ygbH		P55799	pphB
G7414		b2717			Q57451	hycI
G7345		b2556	yfhK		P52101	yfhK
G7320		b2512	yfgL		P77774	yfgL
G7211		b2340	yfcW		P76502	sixA
G7056		b1968	yedV		P76339	yedV
G7011		b1838	yebX		P55798	pphA
G6503		b0982	yccY		P75880	etp
G6345		b0619	ybeP		P77510	dpiB
G6340		b0614	ybdU		P77563	citX
G6318		b0570	ybcZ		P77485	cusS
EG12658	EG12658	b3026	ygiO		P40719	qseC
EG12385	EG12385	b2216	yojP		P39838	rcsD
EG12147	EG12147	b3206	yhbK		P33996	npr
EG12007	EG12007	b2126	yehU		P33357	yehU
EG11826	EG11826	b0981	yccC		P38134	etk
EG11617	EG11617	b2078		30761	P30847	baeS
EG11614	EG11614	b4112		28171	P30844	basS
EG11610	EG11610	b2370		32766	P30855	evgS
EG11440	EG11440	b3287		33619	P27251	def
EG11367	EG11367	b2786		33320	P26607	barA
EG11233	EG11233	b1609			P18392	rstB
EG10853	EG10853	b1427		275	P13857	rimL
EG10852	EG10852	b0852		31682	P17116	rimK
EG10851	EG10851	b1066		276	P09454	rimJ
EG10850	EG10850	b4373		277	P09453	rimI
EG10732	EG10732	b1129		31922	P23837	phoQ
EG10730	EG10730	b4399		395	P08401	creC
EG10689	EG10689	b2743		33221	P24206	pcm
EG10570	EG10570	b0168		30569	P07906	map
EG10516	EG10516	b0695		585	P21865	kdpD
EG10488	EG10488	b2753		616	P10423	iap
EG10269	EG10269	b3404		807	P02933	envZ
EG10151	EG10151	b1881		923	P07366	cheZ
EG10148	EG10148	b1884		926	P07364	cheR
EG10147	EG10147	b1883		927	P07330	cheB
EG10146	EG10146	b1888		928	P07363	cheA
G7879		b4248	yjgH		P39332	yjgH
EG50004	EG50004	b0953		31760	P22986	rmf
EG50002	EG50002	b3185		241	P02427	rpmA
EG50001	EG50001	b3186		246	P02422	rplU
EG12449	EG12449	b2330	yfcB		P39199	prmB
EG12424	EG12424	b1212		36992	P37186	prmC
EG12114	EG12114	b4375		34633	P33998	prfC
EG12099	EG12099	b4147		34470	P33398	efp
EG12035	EG12035	b2171	yeiP		P33028	yeiP
EG11508	EG11508	b1480		32198	P68191	sra
EG11404	EG11404	b1203	ychF		P31216	ychF
EG11232	EG11232	b3299		17599	P21194	rpmJ
EG11231	EG11231	b1717		17602	P07085	rpmI
EG11151	EG11151	b2597	yfiA		P11285	yfiA
EG11128	EG11128	b1282	yciH		P08245	yciH
EG11087	EG11087	b0097	yacA		P62395	secM
EG11037	EG11037	b3980		60	P02990	tufB
EG11036	EG11036	b3339		61	P02990	tufA
EG11033	EG11033	b0170		64	P02997	tsf
EG10942	EG10942	b3590		17890	P14081	selB
EG10920	EG10920	b3065		211	P02379	rpsU
EG10919	EG10919	b0023		212	P02378	rpsT
EG10918	EG10918	b3316		213	P02375	rpsS
EG10917	EG10917	b4202		214	P02374	rpsR
EG10916	EG10916	b3311		215	P02373	rpsQ
EG10915	EG10915	b2609		216	P02372	rpsP
EG10914	EG10914	b3165		217	P02371	rpsO
EG10913	EG10913	b3307		218	P02370	rpsN
EG10912	EG10912	b3298		219	P02369	rpsM
EG10911	EG10911	b3342		220	P02367	rpsL
EG10910	EG10910	b3297		221	P02366	rpsK
EG10909	EG10909	b3321		222	P02364	rpsJ
EG10908	EG10908	b3230		17596	P02363	rpsI
EG10907	EG10907	b3306		223	P02361	rpsH
EG10906	EG10906	b3341		224	P02359	rpsG
EG10905	EG10905	b4200		225	P02358	rpsF
EG10904	EG10904	b3303		226	P02356	rpsE
EG10903	EG10903	b3296		227	P02354	rpsD
EG10902	EG10902	b3314		228	P02352	rpsC
EG10901	EG10901	b0169		229	P02351	rpsB
EG10900	EG10900	b0911		230	P02349	rpsA
EG10892	EG10892	b3703		235	P02437	rpmH
EG10891	EG10891	b3636		236	P02436	rpmG
EG10890	EG10890	b1089		17605	P02435	rpmF
EG10889	EG10889	b3936		237	P02432	rpmE
EG10888	EG10888	b3302		238	P02430	rpmD
EG10887	EG10887	b3312		239	P02429	rpmC
EG10886	EG10886	b3637		240	P02428	rpmB
EG10885	EG10885	b2185		242	P02426	rplY
EG10884	EG10884	b3309		243	P02425	rplX
EG10883	EG10883	b3318		244	P02424	rplW
EG10882	EG10882	b3315		245	P02423	rplV
EG10881	EG10881	b1716		17608	P02421	rplT
EG10880	EG10880	b2606		247	P02420	rplS
EG10879	EG10879	b3304		248	P02419	rplR
EG10878	EG10878	b3294		249	P02416	rplQ
EG10877	EG10877	b3313		250	P02414	rplP
EG10876	EG10876	b3301		251	P02413	rplO
EG10875	EG10875	b3310		252	P02411	rplN
EG10874	EG10874	b3231		253	P02410	rplM
EG10873	EG10873	b3986		254	P02392	rplL
EG10872	EG10872	b3983		255	P02409	rplK
EG10871	EG10871	b3985		256	P02408	rplJ
EG10870	EG10870	b4203		257	P02418	rplI
EG10869	EG10869	b3305		258	P02390	rplF
EG10868	EG10868	b3308		259	P02389	rplE
EG10867	EG10867	b3319		260	P02388	rplD
EG10866	EG10866	b3320		261	P02386	rplC
EG10865	EG10865	b3317		262	P02387	rplB
EG10864	EG10864	b3984		263	P02384	rplA
EG10762	EG10762	b2891		17635	P07012	prfB
EG10761	EG10761	b1211		14922	P07011	prfA
EG10529	EG10529	b2569		18199	P07682	lepA
EG10506	EG10506	b1718		596	P02999	infC
EG10504	EG10504	b0884		17674	P02998	infA
EG10360	EG10360	b3340		732	P02996	fusA
EG10335	EG10335	b0172		30590	P16174	frr
EG10230	EG10230	b0145		30521	P18274	dksA
G7597		b3074	ygjH		P42589	ygjH
G7418		b2737	ygbK		Q46889	ygbK
EG11362	EG11362	b0144	yadB		P27305	yadB
EG11272	EG11272	b1715			P06985	pheM
EG11067	EG11067	b4258		11	P07118	valS
EG11043	EG11043	b1637		54	P00951	tyrS
EG11030	EG11030	b3384		67	P00954	trpS
EG11001	EG11001	b1719		108	P00955	thrS
EG10947	EG10947	b0893		169	P09156	serS
EG10943	EG10943	b1764		32292	P16456	selD
EG10785	EG10785	b1204		352	P23932	pth
EG10770	EG10770	b0194		360	P16659	proS
EG10710	EG10710	b1713		399	P07395	pheT
EG10709	EG10709	b1714		400	P08312	pheS
EG10586	EG10586	b2114		510	P00959	metG
EG10553	EG10553	b4129		16693	P14825	lysU
EG10552	EG10552	b2890		17662	P13030	lysS
EG10532	EG10532	b0642		566	P07813	leuS
EG10492	EG10492	b0026		613	P00956	ileS
EG10453	EG10453	b2514		624	P04804	hisS
EG10410	EG10410	b3559		674	P00961	glyS
EG10409	EG10409	b3560		33775	P00960	glyQ
EG10390	EG10390	b0680		698	P00962	glnS
EG10196	EG10196	b0526		888	P21888	cysS
EG10097	EG10097	b1866		32508	P21889	aspS
EG10094	EG10094	b0930		993	P17242	asnS
EG10071	EG10071	b1876		1010	P11875	argS
EG10034	EG10034	b2697		1039	P00957	alaS
G7307		b2490			P77453	hyfJ
G6339		b0613	ybdT		P77231	citG
EG12396	EG12396	b2067	yegE		P38097	yegE
G0-9042						rdlD
G0-8901		b4427				micC
G0-8872		b4451				sraI
EG31115	EG31115	b1574		32240		dicF
EG30063	EG30063	b4439		18157		micF
G7698		b3282	yrdC		P45748	rimN
G7047		b1954				dsrA
G0-8914		b4452				gadY
G0-8912						C0719
G0-8911						C0664
G0-8910		b4441				tke1
G0-8908						IS128
G0-8907						C0614
G0-8906						tpke70
G0-8905		b4435				IS102
G0-8904		b4434				IS092
G0-8903						C0465
G0-8902						C0362
G0-8900						C0343
G0-8899		b4426				IS061
G0-8898						C0299
G0-8897						C0293
G0-8896						C0067
G0-8895		b4414				T44
G0-8894						tp2
G0-8893						tpke11
G0-8886		b4446				rygC
G0-8885		b4437				ryeD
G0-8884		b4436				ryeC
G0-8883		b4433				ryeB
G0-8882		b4445				rygB
G0-8881		b4416				rybA
G0-8880		b4417				rybB
G0-8879		b4440				ryfA
G0-8878		b4438				ryeE
G0-8876		b4430				rydB
EG31116	EG31116	b4458		28844		oxyS
EG30099	EG30099	b2911				ssrS
EG30091	EG30091	b3272		33643		rrfF
EG30090	EG30090	b0201		183		rrnH
EG30089	EG30089	b2591		184		rrnG
EG30088	EG30088	b4007		185		rrnE
EG30087	EG30087	b3278		186		rrnD
EG30086	EG30086	b3756		187		rrnC
EG30085	EG30085	b3968		188		rrnB
EG30084	EG30084	b3851		189		rrnA
EG30083	EG30083	b0204		197		rrlH
EG30082	EG30082	b2589		198		rrlG
EG30081	EG30081	b4009		199		rrlE
EG30080	EG30080	b3275		200		rrlD
EG30079	EG30079	b3758		201		rrlC
EG30078	EG30078	b3970		202		rrlB
EG30077	EG30077	b3854		203		rrlA
EG30076	EG30076	b0205		204		rrfH
EG30075	EG30075	b2588		205		rrfG
EG30074	EG30074	b4010		206		rrfE
EG30073	EG30073	b3274				rrfD
EG30072	EG30072	b3759		208		rrfC
EG30071	EG30071	b3971		209		rrfB
EG30070	EG30070	b3855		210		rrfA
EG30027	EG30027	b0455		18373		ffs
G7991		b1910				cysT
G7387		b2652				ileY
G7069		b1984				asnW
G6392		b0749				lysQ
G6391		b0748				lysZ
G6390		b0747				lysY
G6389		b0746				valZ
EG31117	EG31117	b2815		35656		metW
EG30114	EG30114	b2403		28699		valY
EG30113	EG30113	b2402		28696		valX
EG30112	EG30112	b1666		17560		valW
EG30111	EG30111	b1665		17563		valV
EG30110	EG30110	b2401		17782		valU
EG30109	EG30109	b0744		10		valT
EG30108	EG30108	b1230				tyrV
EG30107	EG30107	b3977		52		tyrU
EG30106	EG30106	b1231		53		tyrT
EG30105	EG30105	b3761		66		trpT
EG30104	EG30104	b0244		10363		thrW
EG30103	EG30103	b3273		105		thrV
EG30102	EG30102	b3976		106		thrU
EG30101	EG30101	b3979		107		thrT
EG30097	EG30097	b1032		17878		serX
EG30096	EG30096	b0883		17881		serW
EG30095	EG30095	b2695		166		serV
EG30094	EG30094	b1975		167		serU
EG30093	EG30093	b0971		168		serT
EG30092	EG30092	b3658		17887		selC
EG30068	EG30068	b3799		17626		proM
EG30067	EG30067	b2189		17629		proL
EG30066	EG30066	b3545		17632		proK
EG30065	EG30065	b2967		18058		pheV
EG30064	EG30064	b4134		18061		pheU
EG30062	EG30062	b2814		503		metZ
EG30061	EG30061	b3171		504		metY
EG30060	EG30060	b2816		35659		metV
EG30059	EG30059	b0666		28349		metU
EG30058	EG30058	b0673		505		metT
EG30057	EG30057	b0745		28352		lysW
EG30056	EG30056	b2404		132		lysV
EG30055	EG30055	b0743		537		lysT
EG30054	EG30054	b1909		17668		leuZ
EG30053	EG30053	b4270		561		leuX
EG30052	EG30052	b0672		562		leuW
EG30051	EG30051	b4368		563		leuV
EG30050	EG30050	b3174		564		leuU
EG30049	EG30049	b3798		565		leuT
EG30048	EG30048	b4370		38296		leuQ
EG30047	EG30047	b4369		38293		leuP
EG30046	EG30046	b3069		17677		ileX
EG30045	EG30045	b0202		610		ileV
EG30044	EG30044	b3277		611		ileU
EG30043	EG30043	b3852		612		ileT
EG30042	EG30042	b3797		625		hisR
EG30041	EG30041	b4165		35642		glyY
EG30040	EG30040	b4164		35639		glyX
EG30039	EG30039	b1911		670		glyW
EG30038	EG30038	b4163		35636		glyV
EG30037	EG30037	b2864		672		glyU
EG30036	EG30036	b3978		673		glyT
EG30035	EG30035	b2590		677		gltW
EG30034	EG30034	b4008		678		gltV
EG30033	EG30033	b3757		679		gltU
EG30032	EG30032	b3969		680		gltT
EG30031	EG30031	b0664		37443		glnX
EG30030	EG30030	b0668		37440		glnW
EG30029	EG30029	b0665		695		glnV
EG30028	EG30028	b0670		696		glnU
EG30025	EG30025	b0216		987		aspV
EG30024	EG30024	b0206		988		aspU
EG30023	EG30023	b3760		989		aspT
EG30022	EG30022	b1989		17743		asnV
EG30021	EG30021	b1986		17746		asnU
EG30020	EG30020	b1977		992		asnT
EG30019	EG30019	b2692		35607		argZ
EG30018	EG30018	b2693		35610		argY
EG30017	EG30017	b3796		17749		argX
EG30016	EG30016	b2348		17752		argW
EG30015	EG30015	b2694		11650		argV
EG30014	EG30014	b0536		17755		argU
EG30013	EG30013	b2691		35604		argQ
EG30012	EG30012	b2396		18547		alaX
EG30011	EG30011	b2397		32851		alaW
EG30010	EG30010	b0203		1036		alaV
EG30009	EG30009	b3276		1037		alaU
EG30008	EG30008	b3853				alaT
EG11852	EG11852	b3887	yihZ		P0A6M4	dtd
G7842		b4162	yjeR		P39287	orn
G6639		b1285	yciR		P77334	gmr
G0-8785		b4408				csrB
EG30100	EG30100	b2621		35783		ssrA
EG11879	EG11879	b3929	yiiV		P32165	menG
EG11249	EG11249	b2782		33287	P33645	mazF
EG11131	EG11131	b1563		17956	P07008	relE
EG10438	EG10438	b4172		34450	P25521	hfq
G7950		b4371	yjjT		P39406	rsmC
G7845		b4180	yjfH		P39290	rlmB
G7750		b4475	yhgJ		P46849	rtcA
G7449		b2791	yqcB		Q46918	truC
G7422		b2745	ygbO		Q57261	truD
G7325		b2530	yzzO		P39171	iscS
G7199		b2324	yfcK		P77182	mnmC
G6732		b1413			P43329	hrpA
G6581		b1135	ymfC		P75966	rluE
G6449		b0859	ybjF		P75817	rumB
G6364		b0661	yleA		P77645	miaB
G6096		b0188	yaeN		P52097	tilS
EG12609	EG12609	b0058	yabO	36966	P39219	rluA
EG12433	EG12433	b1269	yciL		P37765	rluB
EG12330	EG12330	b0147	yadP		P37025	ligT
EG12309	EG12309	b4403			P37005	lasT
EG12207	EG12207	b1822	yebH		P36999	rrmA
EG12163	EG12163	b3289	yhdB		P36929	rsmB
EG12098	EG12098	b2594	yfiI		P33643	rluD
EG12044	EG12044	b2183	yejD	36034	P33918	rsuA
EG12022	EG12022	b2140	yohI		P33371	dusC
EG11932	EG11932	b4049	yjbN		P32695	dusA
EG11921	EG11921	b4022	yjbC		P32684	rluF
EG11888	EG11888	b3606	yibK		P33899	yibK
EG11833	EG11833	b3862	yihG		P32129	dpbA
EG11794	EG11794	b2806	ygdE		P32066	ygdE
EG11786	EG11786	b2581	yfiF		P33635	yfiF
EG11779	EG11779	b2960	yggH		P32049	yggH
EG11768	EG11768	b0503	ybbB		P33667	ybbB
EG11497	EG11497	b3259	yhdI	366	P28637	prmA
EG11344	EG11344	b1133	ycfB	37613	P25745	trmU
EG11311	EG11311	b3260	yhdG		P25717	dusB
EG11299	EG11299	b3247	yhdF	31358	P25537	rng
EG11268	EG11268	b3288	yhdD	33616	P23882	fmt
EG11247	EG11247	b2785	ygcA		P55135	rumA
EG11235	EG11235	b0797		33907	P25888	rhlE
EG11178	EG11178	b3167	yhbB	36919	P09170	rbfA
EG11177	EG11177	b3166	yhbA	35528	P09171	truB
EG11153	EG11153	b2608	yfjA		P21504	rimM
EG11118	EG11118	b1086	yceC		P23851	rluC
EG11023	EG11023	b2607		76	P07020	trmD
EG11022	EG11022	b3965		79	P23003	trmA
EG10997	EG10997	b3706		17806	P25522	trmE
EG10996	EG10996	b0406		118	P19675	tgt
EG10975	EG10975	b2576		32859	P21507	srmB
EG10967	EG10967	b3651		33877	P19396	trmH
EG10812	EG10812	b0405		29889	P21516	queA
EG10690	EG10690	b0143		13584	P13685	pcnB
EG10595	EG10595	b4171		18160	P16384	miaA
EG10523	EG10523	b0051		583	P06992	ksgA
EG10454	EG10454	b2318		623	P07649	truA
EG10215	EG10215	b3162		33472	P23304	deaD
EG10210	EG10210	b1343		32058	P21693	dbpA
EG10136	EG10136	b3056		933	P06961	cca
G7936		b4340	yjiR		P39389	yjiR
G7924		b4327	yjiE		P39376	yjiE
G7913		b4300	yjhJ		P39361	sgcR
G7912		b4299	yjhI		P39360	yjhI
G7854		b4191	yjfQ		P39299	ulaR
G7816		b3913			P32158	cpxP
G7727		b3375	yhfR		P45544	frlR
G7688		b3243	yhcS		P45691	aaeR
G7678		b3226	yhcK		P45427	nanR
G7673		b3219	yhcF		P45422	yhcF
G7619		b3105	yhaJ		P42623	yhaJ
G7563		b3010	yqhC		Q46855	yqhC
G7518		b2921	ygfI		P52044	ygfI
G7488		b2869	ygeV		Q46802	ygeV
G7475		b2855	ygeK		Q46791	ygeK
G7416		b2735	ygbI		P52598	ygbI
G7348		b2571			P46186	rseB
G7347		b2570			P46187	rseC
G7326		b2531	yfhP		P77484	iscR
G7257		b2409	yfeR		P77500	yfeR
G7245		b2382	ypdC		P77396	ypdC
G7244		b2381	ypdB		P77742	ypdB
G7161		b2248	yfaX		P77732	yfaX
G7133		b2101	yegW		P76420	yegW
G7088		b2015	yeeY		P76369	yeeY
G7057		b1969	yedW		P76340	yedW
G7003		b1827	yebP		P76268	kdgR
G6985		b1799	yeaT		P76250	yeaT
G6976		b1790	yeaM		P76241	yeaM
G6957		b1770	ydjF		P77721	ydjF
G6919		b1696	ydiP		P77402	ydiP
G6882		b1642			P55740	slyA
G6864		b1608			P52108	rstA
G6814		b1540	ydfH		P77577	ydfH
G6812		b1526	yneJ		P77309	yneJ
G6789		b1499	ydeO		P76135	ydeO
G6761		b1450	yncC		P76114	yncC
G6737		b1422	ydcI		P77171	ydcI
G6664		b1328	ycjZ		P77333	ycjZ
G6658		b1320	ycjW		P77615	ycjW
G6638		b1284	yciT		P76034	yciT
G6628		b1201	ycgU		P76016	dhaR
G6602		b1162	ycgE		P75989	ycgE
G6546		b1040			P52106	csgD
G6467		b0900	ycaN		P75836	ycaN
G6398		b0768	ybhD		P52696	ybhD
G6346		b0620			Q54149	dpiA
G6332		b0603	ybdO		P77746	ybdO
G6319		b0571	ylcA		P77380	cusR
G6276		b0506	ybbU		P77734	allR
G6274		b0504	ybbS		P77702	allS
G6263		b0487	ybbI		P77565	cueR
G6247		b0447	ybaO		P54986	ybaO
G6181		b0316	yahB		P77700	yahB
G6175		b0305	ykgD		P77379	ykgD
G6170		b0300	ykgA		P77601	ykgA
G6144		b0272	yagI		P77300	yagI
G6097		b0189	yaeO		P52098	rof
G369		b1071			P43532	flgM
EG12694	EG12694	b3060	ygiP		P45463	ygiP
EG12428	EG12428	b3782			P37324	rhoL
EG12406	EG12406	b0796	ybiH		P41037	ybiH
EG12403	EG12403	b1218		37196	P39163	chaC
EG12402	EG12402	b1217		37193	P39162	chaB
EG12356	EG12356	b3422	yhgB		P38035	rtcR
EG12344	EG12344	b1303	ycjB		P37344	pspF
EG12341	EG12341	b2572	yfiJ	37241	P38106	rseA
EG12301	EG12301	b1013	ycdC			ycdC
EG12289	EG12289	b3585	yiaU		P37682	yiaU
EG12278	EG12278	b3574	yiaJ		P37671	yiaJ
EG12247	EG12247	b3521	yhjC		P37641	yhjC
EG12246	EG12246	b3520	yhjB		P37640	yhjB
EG12243	EG12243	b3516	yhiX		P37639	gadX
EG12242	EG12242	b3515	yhiW		P37638	gadW
EG12235	EG12235	b3501		35993	P37309	arsR
EG12204	EG12204	b1823		35339	P36996	cspC
EG12179	EG12179	b0623		31528	P36997	cspE
EG12140	EG12140	b1659	ydhB		P37598	ydhB
EG12116	EG12116	b0464	ybaH	35809	P34000	acrR
EG12112	EG12112	b2624		33086	P33997	alpA
EG12108	EG12108	b2709	ygaA		P37013	norR
EG12105	EG12105	b2157	yeiE		P32484	yeiE
EG12008	EG12008	b2127	yehV		P33358	mlrA
EG11969	EG11969	b3292	yhdM		P36676	zntR
EG11966	EG11966	b4116		35597	P33234	adiY
EG11929	EG11929	b4046	yjbK		P32692	zur
EG11913	EG11913	b3954	yijO		P32677	yijO
EG11897	EG11897	b2573		36181	P34086	rpoE
EG11861	EG11861	b3897	yiiH		P32152	frvR
EG11849	EG11849	b3884	yihW		P32144	yihW
EG11838	EG11838	b3872	yihL		P32133	yihL
EG11785	EG11785	b2577	yfiE		P33634	yfiE
EG11741	EG11741	b3264	yhdK		P31676	envR
EG11738	EG11738	b3995	yjaE		P31690	rsd
EG11721	EG11721	b3711	yidZ		P31463	yidZ
EG11711	EG11711	b3684	yidP		P31453	yidP
EG11707	EG11707	b3680	yidL		P31449	yidL
EG11681	EG11681	b3203	yhbH		P31221	yhbH
EG11649	EG11649	b0208	yafC		P30864	yafC
EG11619	EG11619	b1114		35179	P30958	mfd
EG11618	EG11618	b2079		30764	P30846	baeR
EG11615	EG11615	b4113		28168	P30843	basR
EG11609	EG11609	b2369		32763	P30854	evgA
EG11594	EG11594	b0629	ybeF		P30979	ybeF
EG11578	EG11578	b3406		35448	P30128	greB
EG11519	EG11519	b3481	yhhG		P28910	nikR
EG11509	EG11509	b0012		30233	P28697	htgA
EG11435	EG11435	b1530		30935	P27245	marR
EG11434	EG11434	b1531		18172	P27246	marA
EG11355	EG11355	b1922		771	P31804	fliA
EG11285	EG11285	b2554	yfhA		P21712	yfhA
EG11218	EG11218	b4398	yjjE	34803	P08368	creB
EG11191	EG11191	b3641	yicB		P06969	ttk
EG11140	EG11140	b1914	yecB		P07027	uvrY
EG11103	EG11103	b0535	ybcA		P21502	fimZ
EG11092	EG11092	b0240		30625	P24251	crl
EG11083	EG11083	b0059	yabA	29491	P23852	hepA
EG11078	EG11078	b0020	yaaB	30281	P10087	nhaR
EG11042	EG11042	b1323		55	P07604	tyrR
EG10983	EG10983	b2533		32968	P22783	suhB
EG10977	EG10977	b3229		17860	P05838	sspA
EG10958	EG10958	b4062		27801	P22539	soxS
EG10957	EG10957	b4063		27798	P22538	soxR
EG10935	EG10935	b1916		30919	P07026	sdiA
EG10899	EG10899	b3649		28445	P08374	rpoZ
EG10897	EG10897	b3461		618	P00580	rpoH
EG10896	EG10896	b3067		231	P00579	rpoD
EG10895	EG10895	b3988		232	P00577	rpoC
EG10894	EG10894	b3987		233	P00575	rpoB
EG10893	EG10893	b3295		234	P00574	rpoA
EG10845	EG10845	b3783		288	P03002	rho
EG10836	EG10836	b1564		305	P07007	relB
EG10778	EG10778	b1306		32015	P23855	pspC
EG10777	EG10777	b1305		32012	P23854	pspB
EG10776	EG10776	b1304		32009	P23853	pspA
EG10731	EG10731	b1130		31919	P23836	phoP
EG10681	EG10681	b3961		28841	P11721	oxyR
EG10672	EG10672	b3405		434	P03025	ompR
EG10667	EG10667	b3982		31308	P16921	nusG
EG10666	EG10666	b0416		440	P04381	nusB
EG10665	EG10665	b3169		441	P03003	nusA
EG10603	EG10603	b2684		33255	P24201	emrR
EG10517	EG10517	b0694		31571	P21866	kdpE
EG10510	EG10510	b2741		18208	P13445	rpoS
EG10457	EG10457	b1237		960	P08936	hns
EG10439	EG10439	b0460		31084	P23870	hha
EG10415	EG10415	b3181		33506	P21346	greA
EG10359	EG10359	b0683		18286	P06975	fur
EG10292	EG10292	b4292		35627	P23485	fecR
EG10291	EG10291	b4293		35630	P23484	fecI
EG10268	EG10268	b0566		18406	P10805	envY
EG10166	EG10166	b3556		29540	P15277	cspA
EG10164	EG10164	b3357		906	P03020	crp
EG10111	EG10111	b0313		30692	P17446	betI
EG10061	EG10061	b4401		831	P03026	arcA
EG10050	EG10050	b0564		31146	P05052	appY
EG10044	EG10044	b1739		36628	P23933	osmE
G7917		b4307	yjhQ		P39368	yjhQ
G0-9388						sroH
G0-9387						sroG
G0-9385						sroE
G0-9384						sroD
G0-9383						sroC
G0-9382						sroB
G0-9381						sroA
G0-8875		b4459				sraL
G0-8874		b4457				csrC
G0-8873		b4456				sraJ
G0-8871		b4450				sraH
G0-8870		b4449				sraG
G0-8869		b4448				sraF
G0-8868		b4444				sraE
G0-8867		b4443				gcvB
G0-8866		b4442				sraD
G0-8865		b4432				ryeA
G0-8863		b4431				rprA
G0-8862		b4418				sraB
G0-8861						sraA
EG12879	EG12879	b0528	ybcJ		P45571	ybcJ
EG12794	EG12794	b3180	yhbY		P42550	yhbY
EG11554	EG11554	b2669		34492	P30017	stpA
G6407		b0790	ybhP		P75772	ybhP
EG11481	EG11481	b4483	yigX		P27859	tatD
G6937		b1741	ydjQ		P76213	cho
G6558		b1061			Q47143	dinI
G6383		b0714			P50465	nei
G6110		b0226			Q47150	dinJ
EG12717	EG12717	b3068	ygjF		P43342	mug
EG11811	EG11811	b4187		18553	P33224	aidB
EG11808	EG11808	b1848	yebG		P33220	yebG
EG11491	EG11491	b4044		854	P28303	dinF
EG11281	EG11281	b4170		470	P23367	mutL
EG11222	EG11222	b2068		1035	P04395	alkA
EG11193	EG11193	b3645	yicD	33582	P23840	dinD
EG11061	EG11061	b4058		21	P07671	uvrA
EG11058	EG11058	b2580		25	P12295	ung
EG10986	EG10986	b3549	ymgE	124	P05100	tag
EG10984	EG10984	b0958		144	P08846	sulA
EG10627	EG10627	b2961		18130	P17802	mutY
EG10625	EG10625	b2733		469	P23909	mutS
EG10624	EG10624	b2831		471	P06722	mutH
EG10534	EG10534	b2411		557	P15042	ligA
EG10533	EG10533	b4043		558	P03033	lexA
EG10329	EG10329	b3635		18133	P05523	mutM
EG10037	EG10037	b2212		18544	P05050	alkB
EG10029	EG10029	b2213		1043	P06134	ada
RUVB		b1860		17920	P08577	ruvB
RUVA		b1861		17923	P08576	ruvA
EG12080	EG12080	b2698			P33596	recX
EG11296	EG11296	b4389		34653	P24554	radA
EG11071	EG11071	b2894		30201	P21891	xerD
EG11069	EG11069	b3811		30184	P22885	xerC
EG10976	EG10976	b4059		150	P02339	ssb
EG10925	EG10925	b1863		32474	P24239	ruvC
EG10834	EG10834	b0472		31049	P12727	recR
EG10832	EG10832	b2565		17962	P15027	recO
EG10831	EG10831	b2616		10872	P05824	recN
EG10823	EG10823	b2699		312	P03017	recA
EG10441	EG10441	b0912		637	P08756	ihfB
EG10440	EG10440	b1712		638	P06984	ihfA
EG10426	EG10426	b0962		31769	P15038	helD
EG10317	EG10317	b3261		18328	P11028	fis
EG11068	EG11068	b1960		28927	P09184	vsr
EG10668	EG10668	b1335		31984	P09168	ogt
EG10612	EG10612	b4351		18139	P24202	mrr
EG10460	EG10460	b4348		619	P05719	hsdS
EG10458	EG10458	b4349		621	P08957	hsdM
EG10211	EG10211	b1961		874	P11876	dcm
EG10204	EG10204	b3387		881	P00475	dam
G7313		b2496	yfgE		P76570	hda
G6540		b1034	ycdX		P75914	ycdX
G6115		b0231			Q47155	dinB
EG30098	EG30098	b3864		157		spf
EG12780	EG12780	b3149	yraO		P66817	diaA
EG12690	EG12690	b0892	ycaJ		P45526	rarA
EG12329	EG12329	b0148	yadO	36926	P37024	hrpB
EG12197	EG12197	b0687		31506	P36658	seqA
EG12158	EG12158	b0393	yaiD		P36767	rdgC
EG11892	EG11892	b2009	yeeB		P33012	sbmC
EG11548	EG11548	b1653		35720	P30015	lhr
EG11505	EG11505	b1842		31439	P28689	holE
EG11500	EG11500	b1099		31447	P28631	holB
EG11414	EG11414	b4372		31460	P28632	holD
EG11413	EG11413	b4259		31456	P28905	holC
EG11412	EG11412	b0640		31431	P28630	holA
EG11366	EG11366	b4396		34661	P27292	rob
EG11263	EG11263	b3322			P03825	pioO
EG11111	EG11111	b0880	ybjA	31688	P24245	cspD
EG11064	EG11064	b3813		18	P03018	uvrD
